# QBopomofo: 教育部重編國語辭典 詞條（freq=1 fallback）
#
# 資料來源：https://github.com/g0v/moedict-data
# 原始字典：教育部《重編國語辭典（修訂本）》
# 原始授權：CC BY-ND 3.0 TW（依教育部解釋，本檔僅取詞條 headword + 注音，不含釋義）
# 萃取方式：tools/extract_moedict.py（與既有 tsi.csv/word.csv/phrases.csv 去重後）
#
# 條目數：89321

七體,1,ㄑㄧ ㄊㄧˇ
七魄,1,ㄑㄧ ㄆㄛˋ
万俟,1,ㄇㄛˋ ㄑㄧˊ
丈丈,1,ㄓㄤˋ ㄓㄤˋ
丈人,1,ㄓㄤˋ ㄖㄣ˙
丈室,1,ㄓㄤˋ ㄕˋ
三乘,1,ㄙㄢ ㄕㄥˋ
三事,1,ㄙㄢ ㄕˋ
三二,1,ㄙㄢ ㄦˋ
三五,1,ㄙㄢ ㄨˇ
三俎,1,ㄙㄢ ㄗㄨˇ
三倉,1,ㄙㄢ ㄘㄤ
三停,1,ㄙㄢ ㄊㄧㄥˊ
三傳,1,ㄙㄢ ㄓㄨㄢˋ
三僑,1,ㄙㄢ ㄑㄧㄠˊ
三儀,1,ㄙㄢ ㄧˊ
三兩,1,ㄙㄢ ㄌㄧㄤˇ
三六,1,ㄙㄢ ㄌㄧㄡˋ
三典,1,ㄙㄢ ㄉㄧㄢˇ
三冬,1,ㄙㄢ ㄉㄨㄥ
三到,1,ㄙㄢ ㄉㄠˋ
三副,1,ㄙㄢ ㄈㄨˋ
三北,1,ㄙㄢ ㄅㄟˇ
三卿,1,ㄙㄢ ㄑㄧㄥ
三厭,1,ㄙㄢ ㄧㄢˋ
三友,1,ㄙㄢ ㄧㄡˇ
三反,1,ㄙㄢ ㄈㄢˇ
三史,1,ㄙㄢ ㄕˇ
三司,1,ㄙㄢ ㄙ
三命,1,ㄙㄢ ㄇㄧㄥˋ
三垣,1,ㄙㄢ ㄩㄢˊ
三塗,1,ㄙㄢ ㄊㄨˊ
三境,1,ㄙㄢ ㄐㄧㄥˋ
三墳,1,ㄙㄢ ㄈㄣˊ
三夏,1,ㄙㄢ ㄒㄧㄚˋ
三婆,1,ㄙㄢ ㄆㄛˊ
三孤,1,ㄙㄢ ㄍㄨ
三官,1,ㄙㄢ ㄍㄨㄢ
三宮,1,ㄙㄢ ㄍㄨㄥ
三家,1,ㄙㄢ ㄐㄧㄚ
三密,1,ㄙㄢ ㄇㄧˋ
三尸,1,ㄙㄢ ㄕ
三山,1,ㄙㄢ ㄕㄢ
三川,1,ㄙㄢ ㄔㄨㄢ
